text,label
"Infosys, Jio Financial, HDFC AMC, and HDFC Life to announce quarterly earnings, drawing market attention. UltraTech Cement acquires 26% stake in AMPIN C I Power Eight for ₹25 crore, expanding in renewable energy.",NEUTRAL
"Sensex and Nifty rose for the third consecutive day as inflation fell to near six-year lows. Jio Financial, SBI Card, and Canara Bank saw gains, driven by investor optimism for rate cuts.",POSITIVE
Commerce Minister Piyush Goyal met Starlink executives to discuss their tech and investment plans in India. Airtel and Jio have partnered with Starlink to enhance satellite internet services in remote areas of India.,POSITIVE
"DoT urges telecoms to speed up caller ID trials to reduce cyber fraud. Vodafone Idea, Jio, and Airtel are in various stages of CNAP implementation.",NEUTRAL
Jio Financial Services' share price has dropped 34.06% over the past year. BSE Financial Services index saw a slight rise while Jio's shares declined.,NEGATIVE
"Mutual funds heavily bought HDFC Bank, Reliance, Eternal, Zomato, and TCS in March. Major mutual fund selling occurred in Kotak, Airtel, Axis Bank, L&T, and Sun Pharma.",NEUTRAL
Jio Financial Services plans a board meeting to review audited financial results. Dividend recommendation for FY ending March 2025 will be discussed.,NEUTRAL
Jio Finance Limited launches digital Loan Against Securities through the JioFinance app. Customers can avail loans up to Rs. 1 crore with competitive interest rates digitally.,POSITIVE
"Nifty Bank surged by 651 points, closing at 50,511. Jio Financial Services led gains on Nifty, up 5%, entering digital loan sector.",POSITIVE
"Jio Financial Services surged 5.45% after launching a digital loan against securities service. The service offers loans up to ₹1 crore with competitive rates, enhancing Jio's digital financial strategy.",POSITIVE
Jio Finance launches digital loans against shares and mutual funds. Users can access loans up to Rs. 1 crore in 10 minutes via the app.,POSITIVE
"Grasim Industries closed at Rs 2,765.35, below its 52-week high. Despite sector underperformance, Grasim delivered a modest annual return, outrunning Sensex.",NEUTRAL
"Grasim Industries delivered a 324% TSR over 5 years, outperforming its 312% share price gain. EPS grew 2.7% annually, while the share price rose 33% yearly, reflecting market optimism.",POSITIVE
"Grasim Industries held its 78th AGM via video conference on 26th Aug 2025. Key resolutions included financial statements adoption, dividend declaration, and director reappointments.",NEUTRAL
"Grasim Industries hits all-time high market cap near Rs. 2L cr with FY25 revenue at Rs. 1.5L cr. New ventures in paint and B2B e-commerce show rapid growth, focusing on sustainability and community impact.",POSITIVE
Grasim Industries sees mixed market signals amid declining profits and flat performance. Market momentum shifts with complex indicators despite Grasim's strong presence and growth trajectory.,NEUTRAL
"Avenue Supermarts shifts to mildly bullish; Pidilite, Grasim see positive evaluations. Shree Cement remains bullish; Cipla performs well as Suzlon Energy struggles in BSE 100.",POSITIVE
"Grasim Industries outperformed Sensex, delivering 9.7% 1-year and 338.9% 5-year returns. The company has a market cap of Rs 1.88 lakh crore and a P/E ratio of 43.9.",POSITIVE
"Indian equity benchmarks rose, led by SBI and Grasim on strong earnings. Uncertainty over U.S. tariffs on Indian goods limited further gains.",POSITIVE
Grasim Industries held an audio recording of its earnings call.,NEUTRAL
Grasim's Q1FY26 revenue grew 7% YoY; EBITDA fell 20% due to higher costs. Cement volumes rose 4% YoY; financial services' lending portfolio grew 30% YoY.,NEUTRAL
"Grasim Industries' board approved unaudited financial results for Q1 FY2026, noting total income of Rs. 9,366.8 crore. Net profit stood at Rs. 118.2 crore, while total comprehensive income amounted to Rs. 78.7 crore for the quarter.",NEUTRAL
"SBI, Tata Motors, Grasim, and Siemens to announce Q1 FY26 results today. Other firms like Lemon Tree Hotels and Cholamandalam Financial to report earnings too.",NEUTRAL
"Grasim Industries will pay ₹10/share dividend on Sept 25, with payout ratio estimated at 31%. Dividend history shows instability despite 9.1% CAGR; declining EPS raises sustainability concerns.",NEGATIVE
"Grasim Industries faces UP order for 2011 chlor-alkali plant stamp duty shortfall. Penalty of ₹0.4 cr, ₹8.26 cr duty, and 18% interest imposed; company may challenge.",NEGATIVE
"Grasim Industries FY25 results show revenue up 13% YoY to ₹1.48t; net income down 34% to ₹37.1b. EPS fell 41% YoY to ₹55.57, missing analyst expectations; shares dropped 1.1% last week.",NEGATIVE
"Grasim Industries repaid Rs. 500 crore for commercial papers (ISIN: INE047A14AI9) on 24th July 2025. The repayment covered 10,000 CPs, with no outstanding amount remaining.",POSITIVE
"Grasim Industries releases FY24-25 annual report via web for unregistered emails. 78th AGM on 26 Aug 2025; final dividend of ₹10/share proposed, record date 12 Aug.",NEUTRAL
"Private companies hold 36% in Grasim Industries, while institutions own 28%, influencing key decisions. Top 6 shareholders control 50% of shares; insiders and public hold less than 26% combined.",NEUTRAL
Grasim Industries Ltd's AGM is scheduled for 26th Aug 2025 via VC/OAVM. Dividend payment for FY ending 31st Mar 2025 will commence post 29th Aug 2025.,NEUTRAL
"Grasim Industries trades at Rs 2803.45, nearing its 52-week high, with YTD gains of 14.5%, outperforming Sensex's 6.6%. Its market cap is Rs 1.91 lakh crore; P/E ratio at 47.9 vs industry avg of 49.6. Stock above key moving averages.",POSITIVE
"Suzlon Energy remains stable with a mildly bullish trend; Grasim shifts to confident bullish outlook. SBI turns mildly bullish, UltraTech Cement shows strong demand; Vedanta stays cautiously optimistic.",POSITIVE
"Indian firms' rupee bond issuance hit a record ₹6.6T in H1 2025, spurred by rate cuts. Issuance may slow as RBI shifts to neutral policy and yields rise post-June lows.",NEUTRAL
"Grasim Industries hit an all-time high of Rs. 2897.55, reflecting strong performance. The stock gained 6.3% in a week, outpacing Sensex's 1.6%, with YTD gains of 17.6%.",POSITIVE
"HDFC Bank, HDFC Life, Grasim hit record highs on Thursday. Max Health, Bharti Airtel, AU Small Finance also reached new highs intra-day.",POSITIVE
"Grasim starts resin production at Mahad plant; installed capacity of 22 MLPA supports in-house paint manufacturing. Morgan Stanley upgrades Grasim; stock trades at ₹2,805, up 15% YTD amid 31.9% YoY revenue growth in Q425.",POSITIVE
"Grasim Industries Ltd shared a corporate dossier in June 2025, highlighting company history, business leadership, and strategy. FY25 financials: Revenue 1,48,478 Cr, EBITDA 20,023 Cr, PAT 3,902 Cr; focuses on sustainability, cost leadership, innovation, and capital allocation.",NEUTRAL
"Grasim Industries to hold investor meetings in June 2025, including ICICI Prudential AMC on June 13. Investor presentations are on Grasim's website; no unpublished price-sensitive information to be shared.",NEUTRAL
Grasim Industries outperforms with a 56.5% stock price rise over two years. This compares to a 30.8% rally in the Nifty 50 benchmark during the same period.,POSITIVE
"Morgan Stanley upgrades Grasim Industries to Overweight from Equal weight, raising target price to 3,500 from 2,975.",POSITIVE
"Grasim Industries shows mixed performance; despite gains, it underperforms cement sector by 0.27%. Stock is above 5-day & 100-day MAs. Grasim holds a P/E ratio of 43.9, below industry average. It delivered 8.46% return over the past year, outperforming Sensex's 7.61% but declined 2.13% last month.",NEUTRAL
"Grasim's Birla Opus Paints filed a complaint with CCI against Asian Paints, India's largest paint maker, alleging anti-competitive practices and dominance abuse. Birla Opus claims Asian Paints threatened dealers over stocking its products, violating the Competition Act. Asian Paints denies these allegations, maintaining legal adherence.",NEUTRAL
"Grasim Industries Ltd announced the allotment of 1,00,000 unsecured, listed NCDs at ₹1,00,000 each, totaling ₹1,000 crore. These NCDs, rated 'AAA STABLE' by ICRA and CRISIL, have a 6.56% coupon rate and mature on 6th June 2030.",POSITIVE
Grasim Industries Ltd will meet investors on 13th June 2025 with Naito Securities in Mumbai and 18th-19th June 2025 with Macquarie in London. Investor presentations are on Grasim's website. No unpublished price-sensitive info will be shared. Schedule may change due to exigencies.,NEUTRAL
"Stocks to watch: Grasim Industries, Adani Group, Aptus Value Housing, Biocon. Others include HCLTech, Zinka Logistics, MAN Industries, Torrent Power, Jindal Stainless.",NEUTRAL
"Grasim Industries board approves raising ₹1,000 crore via private placement of non-convertible debentures.",NEUTRAL
"Grasim Industries' finance committee approved issuing unsecured debentures up to Rs.1000 crore in tranches. Debentures are non-convertible, listed, rated, redeemable, and issued on a private placement basis.",NEUTRAL
"Grasim Industries hosted a conference call on their FY25 financial results, highlighting significant growth and diversification. Under the leadership of MD Himanshu Kapania, Grasim's revenue rose to $66 billion, with a focus on textiles, chemicals, and building materials. The company aims for a pivotal role in India's infrastructure boom. In less than 6 months, Birla Opus became India's No.3 decorative paints brand, with a 10% market share. Grasim's B2B e-commerce, Birla Pivot, achieved a 3.3x revenue growth over FY24, reaching an annual run rate of ₹5,000 crores. Grasim's standalone revenue rose 32% YoY to ₹8,926 crore in Q4 FY25.",POSITIVE
"Grasim Industries held a conference call to discuss its Q4 FY25 results. The company, led by MD Himanshu Kapania, has diversified from textiles to chemicals, building materials, and more, reflecting India's growth story. Grasim’s new Paints business, Birla Opus, launched operations across India, quickly becoming the No.3 decorative paints brand with a 10% market share, integrating with Birla White Putty. The company reported a standalone revenue of ₹8,926 crore, a 32% YoY growth. Grasim's businesses, including UltraTech Cement and Aditya Birla Capital, are performing well. Future plans include expanding cellulosic fibre and chemical capacities. Grasim's Paints venture aims to redefine the industry with a ₹10,000 crore investment, targeting a double-digit market share in FY26. A dividend of ₹10 per share was approved.",POSITIVE
"Grasim Industries Ltd published a notice of postal ballot and remote e-voting in Business Standard and Nai Dunia on 28th May 2025. The e-voting period is from 28th May to 26th June 2025, with instructions available on Grasim's website and KFinTech's platform.",NEUTRAL
"Grasim Industries held a conference call on audited financial results for FY ending March 31, 2025.",NEUTRAL
"Grasim Industries sees a rise in open interest to 70,185 contracts amid an 8-day price decline. Market cap remains strong in cement sector. Stock price dropped 7.1%, reaching a low of Rs 2,595. Despite challenges, it's above 100 & 200-day averages but below short-term ones.",NEGATIVE
"Grasim Industries to hold Analyst/Investor Meet on May 26, 2025. Meeting with Aberdeen Asset Management will be one-on-one, in Mumbai.",NEUTRAL
Grasim Industries to discuss Q4 2025 performance on May 23. The call will overview financial results. The company will address questions from investors and analysts during the conference call.,NEUTRAL
"Grasim Industries Ltd aims for ₹8,500 crore B2B e-commerce revenue by FY27. Grasim targets 215 MTPA cement capacity by FY27.",POSITIVE
"Grasim Industries appoints Hemant Kumar Kadel as CFO, effective Aug 16.",NEUTRAL
"Grasim Industries' board approved the audited financial results for FY ending 31st March 2025. A dividend of ₹10 per equity share has been recommended, pending shareholder approval at the upcoming AGM. Mr. Hemant Kadel appointed as CFO from 16th Aug 2025. Mr. Sailesh Daga resigned as Company Secretary effective 15th July 2025. Standalone and consolidated financial results report a net profit of ₹287.99 crore.",POSITIVE
"Grasim Industries Ltd corrects error in investor presentation, revising caustic sales volume from 1% growth to 6% decrease YoY. Correction impacts understanding of chemical segment performance; updated presentation is on company's website.",NEGATIVE
"Grasim Industries' revenue rose 13% YoY to ₹1,48,478 Cr, driven by Building Materials and Financial Services. EBITDA fell 4% YoY to ₹20,023 Cr due to paint business investments; PAT dropped 37% YoY to ₹3,902 Cr.",NEGATIVE
"Grasim Industries reports Q4 net loss of ₹288 crore vs ₹441 crore last year. Revenue rises 31.9% to ₹8,926 crore; EBITDA falls 58.1% to ₹221 crore. ₹10/share dividend recommended.",NEGATIVE
"Grasim Industries' FY 2025 results approved, with a Rs 10/share dividend recommended, pending approval. CFO leadership change effective Aug 16, 2025; company addresses operational challenges with impairments and provisions.",NEUTRAL
